zz,dtcode,disticname,sdtcode,subdisticname,tvcode,villagename
29,580,Yadgir,5588,Shahpur,621102,Aldhal
29,580,Yadgir,5588,Shahpur,621103,Channur Khalsa
29,580,Yadgir,5588,Shahpur,621104,Hoskera
29,580,Yadgir,5588,Shahpur,621105,Rajapur (K)
29,580,Yadgir,5588,Shahpur,621106,Halbhavi
29,580,Yadgir,5588,Shahpur,621107,Maktapur
29,580,Yadgir,5588,Shahpur,621108,Bilwad
29,580,Yadgir,5588,Shahpur,621109,Saladpur
29,580,Yadgir,5588,Shahpur,621110,Itga Simt Sirwal
29,580,Yadgir,5588,Shahpur,621111,Handral
29,580,Yadgir,5588,Shahpur,621112,Anabi
29,580,Yadgir,5588,Shahpur,621113,Roza Simt Sirwal
29,580,Yadgir,5588,Shahpur,621114,Sirwal
29,580,Yadgir,5588,Shahpur,621115,Ingalgi
29,580,Yadgir,5588,Shahpur,621116,Nandihalli (K)
29,580,Yadgir,5588,Shahpur,621117,Madnal
29,580,Yadgir,5588,Shahpur,621118,Bevinhalli
29,580,Yadgir,5588,Shahpur,621119,Hallisagar
29,580,Yadgir,5588,Shahpur,621120,Benkanhalli Jagir
29,580,Yadgir,5588,Shahpur,621121,Kanne Kolur
29,580,Yadgir,5588,Shahpur,621122,Tippanhalli
29,580,Yadgir,5588,Shahpur,621123,Vibutihalli
29,580,Yadgir,5588,Shahpur,621124,Ommerdoddi
29,580,Yadgir,5588,Shahpur,621125,Bantihal
29,580,Yadgir,5588,Shahpur,621126,Nagnatgi
29,580,Yadgir,5588,Shahpur,621127,Gangnal
29,580,Yadgir,5588,Shahpur,621128,Dariyapur
29,580,Yadgir,5588,Shahpur,621129,Mahal Roza
29,580,Yadgir,5588,Shahpur,621130,Sagar
29,580,Yadgir,5588,Shahpur,621131,Rastapur
29,580,Yadgir,5588,Shahpur,621132,Shardahalli
29,580,Yadgir,5588,Shahpur,621133,Mandgalli
29,580,Yadgir,5588,Shahpur,621134,Konganda
29,580,Yadgir,5588,Shahpur,621135,Hattigudur
29,580,Yadgir,5588,Shahpur,621136,Hursgundgi
29,580,Yadgir,5588,Shahpur,621137,Habballi
29,580,Yadgir,5588,Shahpur,621138,Ibrahimpur
29,580,Yadgir,5588,Shahpur,621139,Tangadgi
29,580,Yadgir,5588,Shahpur,621140,Chattanhalli
29,580,Yadgir,5588,Shahpur,621141,Maramkal
29,580,Yadgir,5588,Shahpur,621142,Balkal
29,580,Yadgir,5588,Shahpur,621143,Nalwadgi
29,580,Yadgir,5588,Shahpur,621144,Bidrani
29,580,Yadgir,5588,Shahpur,621145,Doranahalli 
29,580,Yadgir,5588,Shahpur,621146,Gundhalli
29,580,Yadgir,5588,Shahpur,621147,Karangi
29,580,Yadgir,5588,Shahpur,621148,Khanapur
29,580,Yadgir,5588,Shahpur,621149,Manginhal
29,580,Yadgir,5588,Shahpur,621150,Naikal
29,580,Yadgir,5588,Shahpur,621151,Gulsaram
29,580,Yadgir,5588,Shahpur,621152,Birnal
29,580,Yadgir,5588,Shahpur,621153,Bablad
29,580,Yadgir,5588,Shahpur,621154,Gaddesugur
29,580,Yadgir,5588,Shahpur,621155,Hulkal Jagir
29,580,Yadgir,5588,Shahpur,621156,Malhalli
29,580,Yadgir,5588,Shahpur,621157,Kurkunda
29,580,Yadgir,5588,Shahpur,621158,Tekural
29,580,Yadgir,5588,Shahpur,621159,Bolari
29,580,Yadgir,5588,Shahpur,621160,Gundgurthi
29,580,Yadgir,5588,Shahpur,621161,Hundekal
29,580,Yadgir,5588,Shahpur,621162,Tokapur
29,580,Yadgir,5588,Shahpur,621163,Tadibidi
29,580,Yadgir,5588,Shahpur,621164,Kyatnal
29,580,Yadgir,5588,Shahpur,621165,Kadamgera (B)
29,580,Yadgir,5588,Shahpur,621166,Shanker Banda
29,580,Yadgir,5588,Shahpur,621167,Tewar Wadgera
29,580,Yadgir,5588,Shahpur,621168,Agastihal
29,580,Yadgir,5588,Shahpur,621169,Kadayapur
29,580,Yadgir,5588,Shahpur,621170,Anwar
29,580,Yadgir,5588,Shahpur,621171,Hayyal (K)
29,580,Yadgir,5588,Shahpur,621172,Hanchinal
29,580,Yadgir,5588,Shahpur,621173,Alkur
29,580,Yadgir,5588,Shahpur,621174,Hayyal (B)
29,580,Yadgir,5588,Shahpur,621175,Baswantpur
29,580,Yadgir,5588,Shahpur,621176,Bommanhalli
29,580,Yadgir,5588,Shahpur,621177,Munmutgi
29,580,Yadgir,5588,Shahpur,621178,Ekchinti
29,580,Yadgir,5588,Shahpur,621179,Maderkal
29,580,Yadgir,5588,Shahpur,621180,Nandihalli Jagir
29,580,Yadgir,5588,Shahpur,621181,Beernur
29,580,Yadgir,5588,Shahpur,621182,Sawoor
29,580,Yadgir,5588,Shahpur,621183,Katamanhalli
29,580,Yadgir,5588,Shahpur,621184,Parsapur
29,580,Yadgir,5588,Shahpur,621185,Markal
29,580,Yadgir,5588,Shahpur,621186,Kollur
29,580,Yadgir,5588,Shahpur,621187,Tonnur
29,580,Yadgir,5588,Shahpur,621188,Chandral
29,580,Yadgir,5588,Shahpur,621189,Goudoor
29,580,Yadgir,5588,Shahpur,621190,Aneksugur
29,580,Yadgir,5588,Shahpur,621191,Kurihal
29,580,Yadgir,5588,Shahpur,621192,Wadgera
29,580,Yadgir,5588,Shahpur,621193,Ullesugar
29,580,Yadgir,5588,Shahpur,621194,Hortoor
29,580,Yadgir,5588,Shahpur,621195,Halgera
29,580,Yadgir,5588,Shahpur,621196,Godihal
29,580,Yadgir,5588,Shahpur,621197,Kumnoor
29,580,Yadgir,5588,Shahpur,621198,Arjungi
29,580,Yadgir,5588,Shahpur,621199,Konhalli
29,580,Yadgir,5588,Shahpur,621200,Kandhalli
29,580,Yadgir,5588,Shahpur,621201,Bilhar
29,580,Yadgir,5588,Shahpur,621202,Gondenoor
29,580,Yadgir,5588,Shahpur,621203,Channur Jagir
29,580,Yadgir,5588,Shahpur,621204,Konkal
29,580,Yadgir,5588,Shahpur,621205,Tumkur
29,580,Yadgir,5588,Shahpur,621206,Itga Simt Wadgera
29,580,Yadgir,5588,Shahpur,621207,Habshihal
29,580,Yadgir,5588,Shahpur,621208,Rotnadgi
29,580,Yadgir,5588,Shahpur,621209,Kadrapur
29,580,Yadgir,5588,Shahpur,621210,Boodinhal
29,580,Yadgir,5588,Shahpur,621211,Machnoor
29,580,Yadgir,5588,Shahpur,621212,Benkanhalli Khalsa
29,580,Yadgir,5588,Shahpur,621213,Shivenoor
29,580,Yadgir,5588,Shahpur,621214,Bendebembli
29,580,Yadgir,5588,Shahpur,621215,Joldhadgi
29,580,Yadgir,5588,Shahpur,621216,Kodal
29,580,Yadgir,5588,Shahpur,621217,Gonal
29,580,Yadgir,5588,Shahpur,621218,Konganda Simt Wadgera
29,580,Yadgir,5588,Shahpur,621219,Shivepur
29,580,Yadgir,5588,Shahpur,621220,Sangam
29,580,Yadgir,5588,Shahpur,621221,Gundloor
29,580,Yadgir,5588,Shahpur,621222,Agnihal
29,580,Yadgir,5588,Shahpur,621223,Sugoor
29,580,Yadgir,5588,Shahpur,621224,Gogipeth (CT)
29,580,Yadgir,5589,Yadgir ,0,Yadgir 
29,580,Yadgir,5589,Yadgir ,621225,Achola
29,580,Yadgir,5589,Yadgir ,621226,Siddarthnagar
29,580,Yadgir,5589,Yadgir ,621227,Arkera(B)
29,580,Yadgir,5589,Yadgir ,621228,Wadenhalli
29,580,Yadgir,5589,Yadgir ,621229,Yergol
29,580,Yadgir,5589,Yadgir ,621230,Bachwar
29,580,Yadgir,5589,Yadgir ,621231,Yekkhalli
29,580,Yadgir,5589,Yadgir ,621232,Bagalmadu
29,580,Yadgir,5589,Yadgir ,621233,Motenhalli
29,580,Yadgir,5589,Yadgir ,621234,Khanapur-Hosalli
29,580,Yadgir,5589,Yadgir ,621235,Chintkunta
29,580,Yadgir,5589,Yadgir ,621236,Kotgera
29,580,Yadgir,5589,Yadgir ,621237,Patapur
29,580,Yadgir,5589,Yadgir ,621238,Sutarhosalli
29,580,Yadgir,5589,Yadgir ,621239,Katgi-Shahapur
29,580,Yadgir,5589,Yadgir ,621240,Hattikuni
29,580,Yadgir,5589,Yadgir ,621241,Samnapur
29,580,Yadgir,5589,Yadgir ,621242,Venkateshwarnagar
29,580,Yadgir,5589,Yadgir ,621243,Kasapanhalli
29,580,Yadgir,5589,Yadgir ,621244,Khanhalli
29,580,Yadgir,5589,Yadgir ,621245,Baswanthpur
29,580,Yadgir,5589,Yadgir ,621246,Balajinagar
29,580,Yadgir,5589,Yadgir ,621247,Kanchgarhalli
29,580,Yadgir,5589,Yadgir ,621248,Alipur
29,580,Yadgir,5589,Yadgir ,621249,Horencha
29,580,Yadgir,5589,Yadgir ,621250,Chamenhalli
29,580,Yadgir,5589,Yadgir ,621251,Bandhalli
29,580,Yadgir,5589,Yadgir ,621252,Yedhalli
29,580,Yadgir,5589,Yadgir ,621253,Hongera
29,580,Yadgir,5589,Yadgir ,621254,Belgera
29,580,Yadgir,5589,Yadgir ,621255,Ashinal
29,580,Yadgir,5589,Yadgir ,621256,Kurkumbal
29,580,Yadgir,5589,Yadgir ,621257,Rampur(G)
29,580,Yadgir,5589,Yadgir ,621258,Shivapur
29,580,Yadgir,5589,Yadgir ,621259,Gajarkot
29,580,Yadgir,5589,Yadgir ,621260,Devarahalli
29,580,Yadgir,5589,Yadgir ,621261,Siddapur(B)
29,580,Yadgir,5589,Yadgir ,621262,Mitha-Tipdampalli
29,580,Yadgir,5589,Yadgir ,621263,Kakalwar
29,580,Yadgir,5589,Yadgir ,621264,Gurmatkal(Rural)
29,580,Yadgir,5589,Yadgir ,621265,Chapetla
29,580,Yadgir,5589,Yadgir ,621266,Yedlapur
29,580,Yadgir,5589,Yadgir ,621267,Kamalanagar
29,580,Yadgir,5589,Yadgir ,621268,Subashnagar
29,580,Yadgir,5589,Yadgir ,621269,Yemphed
29,580,Yadgir,5589,Yadgir ,621270,Tatelgera
29,580,Yadgir,5589,Yadgir ,621271,Magdampur
29,580,Yadgir,5589,Yadgir ,621272,Paspool
29,580,Yadgir,5589,Yadgir ,621273,Kandkur
29,580,Yadgir,5589,Yadgir ,621274,Chintenpalli
29,580,Yadgir,5589,Yadgir ,621275,Indiranagar
29,580,Yadgir,5589,Yadgir ,621276,Himalpur
29,580,Yadgir,5589,Yadgir ,621277,Budur
29,580,Yadgir,5589,Yadgir ,621278,Narayanpur
29,580,Yadgir,5589,Yadgir ,621279,Borabanda
29,580,Yadgir,5589,Yadgir ,621280,Nazrapur
29,580,Yadgir,5589,Yadgir ,621281,Chanderki
29,580,Yadgir,5589,Yadgir ,621282,Madepalli
29,580,Yadgir,5589,Yadgir ,621283,Keshwar
29,580,Yadgir,5589,Yadgir ,621284,Dantapur
29,580,Yadgir,5589,Yadgir ,621285,Jawaharnagar
29,580,Yadgir,5589,Yadgir ,621286,Mallapur
29,580,Yadgir,5589,Yadgir ,621287,Putpak
29,580,Yadgir,5589,Yadgir ,621288,Talak
29,580,Yadgir,5589,Yadgir ,621289,Naganaikahalli
29,580,Yadgir,5589,Yadgir ,621290,Hedgimadra
29,580,Yadgir,5589,Yadgir ,621291,Bomshathalli
29,580,Yadgir,5589,Yadgir ,621292,Viswaspur
29,580,Yadgir,5589,Yadgir ,621293,Thangunda
29,580,Yadgir,5589,Yadgir ,621294,Tumkur
29,580,Yadgir,5589,Yadgir ,621295,Mudnal
29,580,Yadgir,5589,Yadgir ,621296,Bhimnagar
29,580,Yadgir,5589,Yadgir ,621297,Yadgir(K)(Rural)
29,580,Yadgir,5589,Yadgir ,621298,Dastrabad
29,580,Yadgir,5589,Yadgir ,621299,Munderga
29,580,Yadgir,5589,Yadgir ,621300,Ashoknagar
29,580,Yadgir,5589,Yadgir ,621301,Maskehhalli
29,580,Yadgir,5589,Yadgir ,621302,Ramasamudra
29,580,Yadgir,5589,Yadgir ,621303,Panchasheelanagar
29,580,Yadgir,5589,Yadgir ,621304,Arkera(K)
29,580,Yadgir,5589,Yadgir ,621305,Mailapur
29,580,Yadgir,5589,Yadgir ,621306,Workenhalli
29,580,Yadgir,5589,Yadgir ,621307,Yadgir(B)(Rural)
29,580,Yadgir,5589,Yadgir ,621308,Mazra-Hosalli
29,580,Yadgir,5589,Yadgir ,621309,Mustur
29,580,Yadgir,5589,Yadgir ,621310,Poglapur
29,580,Yadgir,5589,Yadgir ,621311,Koilur
29,580,Yadgir,5589,Yadgir ,621312,Halgera
29,580,Yadgir,5589,Yadgir ,621313,Raisabad Hosahalli
29,580,Yadgir,5589,Yadgir ,621314,Koulur
29,580,Yadgir,5589,Yadgir ,621315,Shettikera
29,580,Yadgir,5589,Yadgir ,621316,Zinkera
29,580,Yadgir,5589,Yadgir ,621317,Nagalapur
29,580,Yadgir,5589,Yadgir ,621318,Yelahar
29,580,Yadgir,5589,Yadgir ,621319,Ghanpur
29,580,Yadgir,5589,Yadgir ,621320,Gopalpur
29,580,Yadgir,5589,Yadgir ,621321,Totlur
29,580,Yadgir,5589,Yadgir ,621322,Madhawar
29,580,Yadgir,5589,Yadgir ,621323,Kale-Belgunda
29,580,Yadgir,5589,Yadgir ,621324,Balichakkar
29,580,Yadgir,5589,Yadgir ,621325,Lingera
29,580,Yadgir,5589,Yadgir ,621326,Malhar
29,580,Yadgir,5589,Yadgir ,621327,Sawoor
29,580,Yadgir,5589,Yadgir ,621328,Goudgera
29,580,Yadgir,5589,Yadgir ,621329,Kilenkera
29,580,Yadgir,5589,Yadgir ,621330,Neelhalli
29,580,Yadgir,5589,Yadgir ,621331,Kanekal
29,580,Yadgir,5589,Yadgir ,621332,Gudalgunta
29,580,Yadgir,5589,Yadgir ,621333,Sambar
29,580,Yadgir,5589,Yadgir ,621334,Wanksambar
29,580,Yadgir,5589,Yadgir ,621335,Wadwat
29,580,Yadgir,5589,Yadgir ,621336,Nawaburz
29,580,Yadgir,5589,Yadgir ,621337,Siddapur(K)
29,580,Yadgir,5589,Yadgir ,621338,Gunjunur
29,580,Yadgir,5589,Yadgir ,621339,Bettadhalli
29,580,Yadgir,5589,Yadgir ,621340,Dharmapur
29,580,Yadgir,5589,Yadgir ,621341,Chinakhar
29,580,Yadgir,5589,Yadgir ,621342,Minaspur
29,580,Yadgir,5589,Yadgir ,621343,Muslapalli
29,580,Yadgir,5589,Yadgir ,621344,Anpur
29,580,Yadgir,5589,Yadgir ,621345,Konkal
29,580,Yadgir,5589,Yadgir ,621346,Devanalli
29,580,Yadgir,5589,Yadgir ,621347,Sultanpur
29,580,Yadgir,5589,Yadgir ,621348,Yelsathi
29,580,Yadgir,5589,Yadgir ,621349,Nandepalli
29,580,Yadgir,5589,Yadgir ,621350,Kuntimari
29,580,Yadgir,5589,Yadgir ,621351,Narsapur
29,580,Yadgir,5589,Yadgir ,621352,Nasalwai
29,580,Yadgir,5589,Yadgir ,621353,Gurnur
29,580,Yadgir,5589,Yadgir ,621354,Karengi
29,580,Yadgir,5589,Yadgir ,621355,Torentippa
29,580,Yadgir,5589,Yadgir ,621356,Holibet
29,580,Yadgir,5589,Yadgir ,621357,Jaigram
29,580,Yadgir,5589,Yadgir ,621358,Sanklapur
29,580,Yadgir,5589,Yadgir ,621359,Edlur
29,580,Yadgir,5589,Yadgir ,621360,Turkandoddi
29,580,Yadgir,5589,Yadgir ,621361,Azalapur
29,580,Yadgir,5589,Yadgir ,621362,Chaler
29,580,Yadgir,5589,Yadgir ,621363,Anur
29,580,Yadgir,5589,Yadgir ,621364,Anur(K)
29,580,Yadgir,5589,Yadgir ,621365,Heggangera
29,580,Yadgir,5589,Yadgir ,621366,Kudlur
29,580,Yadgir,5589,Yadgir ,621367,Rampur
29,580,Yadgir,5589,Yadgir ,621368,Balched
29,580,Yadgir,5589,Yadgir ,621369,Badepalli
29,580,Yadgir,5589,Yadgir ,621370,Sourashtrahalli
29,580,Yadgir,5589,Yadgir ,621371,Kadechur
29,580,Yadgir,5589,Yadgir ,621372,Dadal
29,580,Yadgir,5589,Yadgir ,621373,Rachanhalli
29,580,Yadgir,5589,Yadgir ,621374,Mungal
29,580,Yadgir,5589,Yadgir ,621375,Kyathanhalli
29,580,Yadgir,5589,Yadgir ,621376,Belgunda
29,580,Yadgir,5589,Yadgir ,621377,Bhimenhalli
29,580,Yadgir,5589,Yadgir ,621378,Gondadgi
29,580,Yadgir,5589,Yadgir ,621379,Sangwar
29,580,Yadgir,5589,Yadgir ,621380,Shattihalli
29,580,Yadgir,5589,Yadgir ,621381,Kondapur
29,580,Yadgir,5589,Yadgir ,621382,Gudur
29,580,Yadgir,5589,Yadgir ,621383,Badiyal
29,580,Yadgir,5589,Yadgir ,621384,Mavinhalli
29,580,Yadgir,5589,Yadgir ,621385,Bomraldoddi
29,580,Yadgir,5589,Yadgir ,621386,Duppalli
29,580,Yadgir,5589,Yadgir ,621387,Chandapur
29,580,Yadgir,5589,Yadgir ,621388,Saidapur (CT)
29,581,Kolar,0,Kolar,0,Kolar
29,581,Kolar,5590,Srinivaspur ,0,Srinivaspur 
29,581,Kolar,5590,Srinivaspur ,621389,Marasanapalli
29,581,Kolar,5590,Srinivaspur ,621390,Kothahudya
29,581,Kolar,5590,Srinivaspur ,621391,Katamguntapalli
29,581,Kolar,5590,Srinivaspur ,621392,Kothur (A)
29,581,Kolar,5590,Srinivaspur ,621393,Gudipalli
29,581,Kolar,5590,Srinivaspur ,621394,Kurigepalli
29,581,Kolar,5590,Srinivaspur ,621395,Reddivaripalli (R)
29,581,Kolar,5590,Srinivaspur ,621396,Vangasavaripalli
29,581,Kolar,5590,Srinivaspur ,621397,Kothapalli
29,581,Kolar,5590,Srinivaspur ,621398,Kottevaripalli
29,581,Kolar,5590,Srinivaspur ,621399,Raghunathapura
29,581,Kolar,5590,Srinivaspur ,621400,Chintamanipalli
29,581,Kolar,5590,Srinivaspur ,621401,Chikkevaripalli
29,581,Kolar,5590,Srinivaspur ,621402,Balevaripalli
29,581,Kolar,5590,Srinivaspur ,621403,Bodireddipalli
29,581,Kolar,5590,Srinivaspur ,621404,Mudimadugu
29,581,Kolar,5590,Srinivaspur ,621405,Vyapalahalli
29,581,Kolar,5590,Srinivaspur ,621406,Balthmari
29,581,Kolar,5590,Srinivaspur ,621407,Kadirampalli
29,581,Kolar,5590,Srinivaspur ,621408,Pathur
29,581,Kolar,5590,Srinivaspur ,621409,Baddipalli
29,581,Kolar,5590,Srinivaspur ,621410,Pedduru
29,581,Kolar,5590,Srinivaspur ,621411,Hosahudya
29,581,Kolar,5590,Srinivaspur ,621412,Poolaguntapalli
29,581,Kolar,5590,Srinivaspur ,621413,Byraganapalli
29,581,Kolar,5590,Srinivaspur ,621414,Chillarpalli
29,581,Kolar,5590,Srinivaspur ,621415,Kotekallur
29,581,Kolar,5590,Srinivaspur ,621416,Bommareddipalli
29,581,Kolar,5590,Srinivaspur ,621417,Bandarlapalli
29,581,Kolar,5590,Srinivaspur ,621418,Bykothuru
29,581,Kolar,5590,Srinivaspur ,621419,Yadaganapalli
29,581,Kolar,5590,Srinivaspur ,621420,Diguvapalli
29,581,Kolar,5590,Srinivaspur ,621421,Vempalli
29,581,Kolar,5590,Srinivaspur ,621422,Thamatampalli
29,581,Kolar,5590,Srinivaspur ,621423,Amani Thirumalappa Nayakana  Kere
29,581,Kolar,5590,Srinivaspur ,621424,Yeramvaripalli
29,581,Kolar,5590,Srinivaspur ,621425,Upparapalli
29,581,Kolar,5590,Srinivaspur ,621426,Gudisivaripalli
29,581,Kolar,5590,Srinivaspur ,621427,Basavanapalli
29,581,Kolar,5590,Srinivaspur ,621428,M.Thummalapalli
29,581,Kolar,5590,Srinivaspur ,621429,Anepalli
29,581,Kolar,5590,Srinivaspur ,621430,Malamotakpalli
29,581,Kolar,5590,Srinivaspur ,621431,Dombarapalli
29,581,Kolar,5590,Srinivaspur ,621432,Jathavarthapalli
29,581,Kolar,5590,Srinivaspur ,621433,Manjevaripalli
29,581,Kolar,5590,Srinivaspur ,621434,Rayalpad
29,581,Kolar,5590,Srinivaspur ,621435,Bhogamvaripalli
29,581,Kolar,5590,Srinivaspur ,621436,Mudivaripalli
29,581,Kolar,5590,Srinivaspur ,621437,Sanakamvaripalli
29,581,Kolar,5590,Srinivaspur ,621438,Kundathavaripalli
29,581,Kolar,5590,Srinivaspur ,621439,Amani Vasanthanayakanakere
29,581,Kolar,5590,Srinivaspur ,621440,Pottepalli
29,581,Kolar,5590,Srinivaspur ,621441,Settivaripalli
29,581,Kolar,5590,Srinivaspur ,621442,Thorlavaripalli
29,581,Kolar,5590,Srinivaspur ,621443,Diguvachinthapalli
29,581,Kolar,5590,Srinivaspur ,621444,Adirajapalli
29,581,Kolar,5590,Srinivaspur ,621445,Gownipalli
29,581,Kolar,5590,Srinivaspur ,621446,Thummalapalli (G) 
29,581,Kolar,5590,Srinivaspur ,621447,Karipalli
29,581,Kolar,5590,Srinivaspur ,621448,Chilepalli
29,581,Kolar,5590,Srinivaspur ,621449,Avaganapalli
29,581,Kolar,5590,Srinivaspur ,621450,Kodipalli
29,581,Kolar,5590,Srinivaspur ,621451,Diguvamarampalli
29,581,Kolar,5590,Srinivaspur ,621452,Bayapalli
29,581,Kolar,5590,Srinivaspur ,621453,Pathagownipalli
29,581,Kolar,5590,Srinivaspur ,621454,Reddivaripalli (G)
29,581,Kolar,5590,Srinivaspur ,621455,Bathalaguttapalli
29,581,Kolar,5590,Srinivaspur ,621456,Agrahara
29,581,Kolar,5590,Srinivaspur ,621457,A.Vyapalapalli
29,581,Kolar,5590,Srinivaspur ,621458,Addagal
29,581,Kolar,5590,Srinivaspur ,621459,Bhimaguttapalli
29,581,Kolar,5590,Srinivaspur ,621460,Thimmanapalli
29,581,Kolar,5590,Srinivaspur ,621461,Kambalapalli
29,581,Kolar,5590,Srinivaspur ,621462,Yagavachinthapalli
29,581,Kolar,5590,Srinivaspur ,621463,Amani Narasimhanayakanakere
29,581,Kolar,5590,Srinivaspur ,621464,Thummalavaripalli
29,581,Kolar,5590,Srinivaspur ,621465,Kempareddigaripalli
29,581,Kolar,5590,Srinivaspur ,621466,Nakkalavaripalli
29,581,Kolar,5590,Srinivaspur ,621467,Buragamakalapalli
29,581,Kolar,5590,Srinivaspur ,621468,Mandyala
29,581,Kolar,5590,Srinivaspur ,621469,Chirkorapalli
29,581,Kolar,5590,Srinivaspur ,621470,Madarankapalli
29,581,Kolar,5590,Srinivaspur ,621471,Kandlevaripalli
29,581,Kolar,5590,Srinivaspur ,621472,Yendaguttapalli
29,581,Kolar,5590,Srinivaspur ,621473,Guntapalli
29,581,Kolar,5590,Srinivaspur ,621474,Kondamari
29,581,Kolar,5590,Srinivaspur ,621475,Chikkakondamari
29,581,Kolar,5590,Srinivaspur ,621476,Kurupalli (K)
29,581,Kolar,5590,Srinivaspur ,621477,Sonnapalli
29,581,Kolar,5590,Srinivaspur ,621478,Jalagundlapalli
29,581,Kolar,5590,Srinivaspur ,621479,Pathanelavanki
29,581,Kolar,5590,Srinivaspur ,621480,Koppavaripalli
29,581,Kolar,5590,Srinivaspur ,621481,Gollapalli. K
29,581,Kolar,5590,Srinivaspur ,621482,Manchineellakote
29,581,Kolar,5590,Srinivaspur ,621483,Chikkarangepalli
29,581,Kolar,5590,Srinivaspur ,621484,Thammareddigaripalli
29,581,Kolar,5590,Srinivaspur ,621485,Thoopalli
29,581,Kolar,5590,Srinivaspur ,621486,Marimakalapalli
29,581,Kolar,5590,Srinivaspur ,621487,Kurupalli (M)
29,581,Kolar,5590,Srinivaspur ,621488,Jinkalavaripalli
29,581,Kolar,5590,Srinivaspur ,621489,Sunnakal
29,581,Kolar,5590,Srinivaspur ,621490,Ammagaripet
29,581,Kolar,5590,Srinivaspur ,621491,Jeedimakalapalli (S)
29,581,Kolar,5590,Srinivaspur ,621492,Marellapalli
29,581,Kolar,5590,Srinivaspur ,621493,Mulagollapalli
29,581,Kolar,5590,Srinivaspur ,621494,Kothapet
29,581,Kolar,5590,Srinivaspur ,621495,Gowdathatagadde
29,581,Kolar,5590,Srinivaspur ,621496,Pacharamakalapalli
29,581,Kolar,5590,Srinivaspur ,621497,Subbagundlapalli
29,581,Kolar,5590,Srinivaspur ,621498,Nelavanki
29,581,Kolar,5590,Srinivaspur ,621499,Chakapalli
29,581,Kolar,5590,Srinivaspur ,621500,Kothapalli
29,581,Kolar,5590,Srinivaspur ,621501,Doddabandarlahalli
29,581,Kolar,5590,Srinivaspur ,621502,Kasettipalli
29,581,Kolar,5590,Srinivaspur ,621503,Vyshnavaripalli
29,581,Kolar,5590,Srinivaspur ,621504,Kamalavaripalli 
29,581,Kolar,5590,Srinivaspur ,621505,Marepalli
29,581,Kolar,5590,Srinivaspur ,621506,Koosandra
29,581,Kolar,5590,Srinivaspur ,621507,Gundedu
29,581,Kolar,5590,Srinivaspur ,621508,Lakshmisagara
29,581,Kolar,5590,Srinivaspur ,621509,Nambuvaripalli
29,581,Kolar,5590,Srinivaspur ,621510,Lakshmipura
29,581,Kolar,5590,Srinivaspur ,621511,Sheshapura (K.G.)
29,581,Kolar,5590,Srinivaspur ,621512,Gollapalli . S
29,581,Kolar,5590,Srinivaspur ,621513,Kamatampalli
29,581,Kolar,5590,Srinivaspur ,621514,Muddepalli
29,581,Kolar,5590,Srinivaspur ,621515,Lakkavaddipalli
29,581,Kolar,5590,Srinivaspur ,621516,Pandivaripalli
29,581,Kolar,5590,Srinivaspur ,621517,Sathanurapalli
29,581,Kolar,5590,Srinivaspur ,621518,Jeedimakalapalli (P)
29,581,Kolar,5590,Srinivaspur ,621519,Krishnapura
29,581,Kolar,5590,Srinivaspur ,621520,Pathakote
29,581,Kolar,5590,Srinivaspur ,621521,Gorivimakalapalli
29,581,Kolar,5590,Srinivaspur ,621522,Kondasandra
29,581,Kolar,5590,Srinivaspur ,621523,Reddimpalli
29,581,Kolar,5590,Srinivaspur ,621524,Chigarekunte
29,581,Kolar,5590,Srinivaspur ,621525,Devareddipalli
29,581,Kolar,5590,Srinivaspur ,621526,Upparapalli
29,581,Kolar,5590,Srinivaspur ,621527,Burakayalakote
29,581,Kolar,5590,Srinivaspur ,621528,Mallampalli
29,581,Kolar,5590,Srinivaspur ,621529,Chilakalanatha
29,581,Kolar,5590,Srinivaspur ,621530,Jannapalli
29,581,Kolar,5590,Srinivaspur ,621531,Lingapura
29,581,Kolar,5590,Srinivaspur ,621532,Thanterlapalli
29,581,Kolar,5590,Srinivaspur ,621533,Kotaballapalli
29,581,Kolar,5590,Srinivaspur ,621534,Iladoni
29,581,Kolar,5590,Srinivaspur ,621535,Bachuvaripalli
29,581,Kolar,5590,Srinivaspur ,621536,Gangannagaripalli
29,581,Kolar,5590,Srinivaspur ,621537,Kokkantivaripalli
29,581,Kolar,5590,Srinivaspur ,621538,Pulugurkote
29,581,Kolar,5590,Srinivaspur ,621539,Ragimakalapalli
29,581,Kolar,5590,Srinivaspur ,621540,Banalapalli
29,581,Kolar,5590,Srinivaspur ,621541,Machuvaripalli
29,581,Kolar,5590,Srinivaspur ,621542,Kannampalli
29,581,Kolar,5590,Srinivaspur ,621543,Bandapalli
29,581,Kolar,5590,Srinivaspur ,621544,Gullakunte
29,581,Kolar,5590,Srinivaspur ,621545,Kamatampalli
29,581,Kolar,5590,Srinivaspur ,621546,Nachagadde
29,581,Kolar,5590,Srinivaspur ,621547,Thadigol
29,581,Kolar,5590,Srinivaspur ,621548,Seeglapalya
29,581,Kolar,5590,Srinivaspur ,621549,Kappalli
29,581,Kolar,5590,Srinivaspur ,621550,Rajapalli
29,581,Kolar,5590,Srinivaspur ,621551,Jangamasettipalli
29,581,Kolar,5590,Srinivaspur ,621552,Kotapalli
29,581,Kolar,5590,Srinivaspur ,621553,Lakshmanapura
